Channel,End Date,Geo ID,Geo Name,Load Date,Product ID,Site Name,Start Date,Time Bucket,Audio Complete,Bounce,Page View,PDF Download,SessionDuration(sec),Signup Attemps,Site Visit
Email,5/31/2021,1,India,5/24/2021,1002345,www.gov.in,5/1/2021,M7,15,400,27,1,91,12,567
Email,5/31/2021,1,India,5/2/2021,1002345,www.gov.in,5/1/2021,M7,15,417,28,3,48,12,553
Email,5/31/2021,1,India,5/4/2021,1002345,www.gov.in,5/1/2021,M7,8,403,34,12,41,13,551
Email,5/31/2021,1,India,5/11/2021,1002345,www.gov.in,5/1/2021,M7,8,423,24,11,62,14,560
Email,5/31/2021,1,India,5/19/2021,1002345,www.gov.in,5/1/2021,M7,9,411,35,2,55,14,553
Email,6/30/2021,1,India,6/5/2021,1002345,www.gov.in,6/1/2021,M6,8,411,37,3,78,1,557
Email,6/30/2021,1,India,6/9/2021,1002345,www.gov.in,6/1/2021,M6,14,410,29,16,115,1,560
Email,6/30/2021,1,India,6/5/2021,1002345,www.gov.in,6/1/2021,M6,8,418,26,6,97,2,565
Email,6/30/2021,1,India,6/28/2021,1002345,www.gov.in,6/1/2021,M6,12,414,25,4,52,2,561
Email,6/30/2021,1,India,6/8/2021,1002345,www.gov.in,6/1/2021,M6,9,412,26,15,61,3,573
Email,6/30/2021,1,India,6/4/2021,1002345,www.gov.in,6/1/2021,M6,13,404,34,11,56,3,577
Email,6/30/2021,1,India,6/20/2021,1002345,www.gov.in,6/1/2021,M6,5,411,27,7,112,4,567
Email,6/30/2021,1,India,6/9/2021,1002345,www.gov.in,6/1/2021,M6,14,421,37,4,33,4,550
Email,6/30/2021,1,India,6/12/2021,1002345,www.gov.in,6/1/2021,M6,5,401,25,4,90,5,565
Email,6/30/2021,1,India,6/9/2021,1002345,www.gov.in,6/1/2021,M6,6,418,24,9,33,5,578
Email,6/30/2021,1,India,6/12/2021,1002345,www.gov.in,6/1/2021,M6,13,409,30,5,82,5,553
Email,6/30/2021,1,India,6/9/2021,1002345,www.gov.in,6/1/2021,M6,14,416,32,17,79,5,561
Email,6/30/2021,1,India,6/29/2021,1002345,www.gov.in,6/1/2021,M6,4,427,21,15,38,6,577
Email,6/30/2021,1,India,6/12/2021,1002345,www.gov.in,6/1/2021,M6,6,430,35,8,59,6,561
Email,6/30/2021,1,India,6/23/2021,1002345,www.gov.in,6/1/2021,M6,8,408,34,14,53,6,574
Email,6/30/2021,1,India,6/8/2021,1002345,www.gov.in,6/1/2021,M6,9,410,38,18,53,6,576
Email,6/30/2021,1,India,6/18/2021,1002345,www.gov.in,6/1/2021,M6,14,417,24,1,88,6,575
Email,6/30/2021,1,India,6/18/2021,1002345,www.gov.in,6/1/2021,M6,5,424,37,7,84,8,555
Email,6/30/2021,1,India,6/12/2021,1002345,www.gov.in,6/1/2021,M6,12,411,23,16,96,8,550
Email,6/30/2021,1,India,6/24/2021,1002345,www.gov.in,6/1/2021,M6,9,401,34,3,88,9,578
Email,6/30/2021,1,India,6/15/2021,1002345,www.gov.in,6/1/2021,M6,15,407,22,17,31,9,575
Email,6/30/2021,1,India,6/2/2021,1002345,www.gov.in,6/1/2021,M6,2,417,38,5,116,10,577
Email,6/30/2021,1,India,6/17/2021,1002345,www.gov.in,6/1/2021,M6,6,413,34,7,85,10,555
Email,6/30/2021,1,India,6/18/2021,1002345,www.gov.in,6/1/2021,M6,14,412,37,2,118,10,570
Email,6/30/2021,1,India,6/1/2021,1002345,www.gov.in,6/1/2021,M6,14,407,27,3,70,10,568
Email,6/30/2021,1,India,6/23/2021,1002345,www.gov.in,6/1/2021,M6,3,427,29,13,96,11,555
Email,6/30/2021,1,India,6/27/2021,1002345,www.gov.in,6/1/2021,M6,8,405,33,6,110,11,579
Email,6/30/2021,1,India,6/26/2021,1002345,www.gov.in,6/1/2021,M6,14,406,40,16,110,12,552
Email,6/30/2021,1,India,6/13/2021,1002345,www.gov.in,6/1/2021,M6,3,427,20,6,41,13,563
Email,6/30/2021,1,India,6/15/2021,1002345,www.gov.in,6/1/2021,M6,3,407,35,10,109,13,567
Email,6/30/2021,1,India,6/8/2021,1002345,www.gov.in,6/1/2021,M6,11,427,27,7,67,13,568
Email,6/30/2021,1,India,6/19/2021,1002345,www.gov.in,6/1/2021,M6,8,421,28,7,40,14,565
Email,6/30/2021,1,India,6/10/2021,1002345,www.gov.in,6/1/2021,M6,10,410,38,5,35,14,572
Email,6/30/2021,1,India,6/28/2021,1002345,www.gov.in,6/1/2021,M6,12,404,33,6,82,14,576
Email,6/30/2021,1,India,6/1/2021,1002345,www.gov.in,6/1/2021,M6,16,406,21,10,74,14,567
Email,6/30/2021,1,India,6/6/2021,1002345,www.gov.in,6/1/2021,M6,13,406,21,3,68,15,557
Email,7/31/2021,1,India,7/13/2021,1002345,www.gov.in,7/1/2021,M5,4,404,40,2,87,1,573
Email,7/31/2021,1,India,7/15/2021,1002345,www.gov.in,7/1/2021,M5,4,417,20,4,112,3,564
Email,7/31/2021,1,India,7/20/2021,1002345,www.gov.in,7/1/2021,M5,4,429,38,15,82,4,577
Email,7/31/2021,1,India,7/17/2021,1002345,www.gov.in,7/1/2021,M5,5,420,28,1,97,4,567
Email,7/31/2021,1,India,7/21/2021,1002345,www.gov.in,7/1/2021,M5,10,418,23,3,60,4,561
Email,7/31/2021,1,India,7/18/2021,1002345,www.gov.in,7/1/2021,M5,11,429,33,17,39,4,577
Email,7/31/2021,1,India,7/21/2021,1002345,www.gov.in,7/1/2021,M5,15,429,30,8,79,4,566
Email,7/31/2021,1,India,7/15/2021,1002345,www.gov.in,7/1/2021,M5,4,401,33,5,106,5,568
Email,7/31/2021,1,India,7/5/2021,1002345,www.gov.in,7/1/2021,M5,10,404,31,17,77,5,556
Email,7/31/2021,1,India,7/18/2021,1002345,www.gov.in,7/1/2021,M5,2,405,23,5,84,6,571
Email,7/31/2021,1,India,7/7/2021,1002345,www.gov.in,7/1/2021,M5,13,428,34,15,50,7,567
Email,7/31/2021,1,India,7/14/2021,1002345,www.gov.in,7/1/2021,M5,8,402,34,11,102,8,574
Email,7/31/2021,1,India,7/21/2021,1002345,www.gov.in,7/1/2021,M5,2,403,38,9,40,10,579
Email,7/31/2021,1,India,7/7/2021,1002345,www.gov.in,7/1/2021,M5,5,420,31,3,33,10,571
Email,7/31/2021,1,India,7/23/2021,1002345,www.gov.in,7/1/2021,M5,6,413,28,8,70,12,578
Email,7/31/2021,1,India,7/27/2021,1002345,www.gov.in,7/1/2021,M5,7,412,28,9,43,12,571
Email,7/31/2021,1,India,7/20/2021,1002345,www.gov.in,7/1/2021,M5,5,419,22,1,120,13,561
Email,7/31/2021,1,India,7/6/2021,1002345,www.gov.in,7/1/2021,M5,11,425,31,10,39,14,575
Email,7/31/2021,1,India,7/25/2021,1002345,www.gov.in,7/1/2021,M5,2,401,23,5,47,15,562
Email,7/31/2021,1,India,7/3/2021,1002345,www.gov.in,7/1/2021,M5,4,421,28,2,70,15,554
Email,7/31/2021,1,India,7/12/2021,1002345,www.gov.in,7/1/2021,M5,4,402,38,4,108,15,578
Email,7/31/2021,1,India,7/1/2021,1002345,www.gov.in,7/1/2021,M5,8,410,22,13,34,15,564
Email,8/31/2021,1,India,8/8/2021,1002345,www.gov.in,8/1/2021,M4,2,414,35,11,88,1,575
Email,8/31/2021,1,India,8/6/2021,1002345,www.gov.in,8/1/2021,M4,5,415,35,5,76,1,562
Email,8/31/2021,1,India,8/28/2021,1002345,www.gov.in,8/1/2021,M4,6,422,27,18,87,1,572
Email,8/31/2021,1,India,8/24/2021,1002345,www.gov.in,8/1/2021,M4,7,423,39,8,78,1,561
Email,8/31/2021,1,India,8/7/2021,1002345,www.gov.in,8/1/2021,M4,3,421,32,5,104,2,562
Email,8/31/2021,1,India,8/9/2021,1002345,www.gov.in,8/1/2021,M4,4,430,35,5,32,2,561
Email,8/31/2021,1,India,8/16/2021,1002345,www.gov.in,8/1/2021,M4,7,409,31,17,95,3,566
Email,8/31/2021,1,India,8/14/2021,1002345,www.gov.in,8/1/2021,M4,1,428,25,15,61,4,579
Email,8/31/2021,1,India,8/8/2021,1002345,www.gov.in,8/1/2021,M4,4,427,32,5,72,4,555
Email,8/31/2021,1,India,8/11/2021,1002345,www.gov.in,8/1/2021,M4,7,417,24,3,79,4,578
Email,8/31/2021,1,India,8/27/2021,1002345,www.gov.in,8/1/2021,M4,9,411,27,17,89,4,577
Email,8/31/2021,1,India,8/28/2021,1002345,www.gov.in,8/1/2021,M4,7,412,28,12,31,5,580
Email,8/31/2021,1,India,8/9/2021,1002345,www.gov.in,8/1/2021,M4,13,404,24,6,59,5,575
Email,8/31/2021,1,India,8/18/2021,1002345,www.gov.in,8/1/2021,M4,5,425,27,6,111,6,560
Email,8/31/2021,1,India,8/20/2021,1002345,www.gov.in,8/1/2021,M4,5,430,27,17,71,7,576
Email,8/31/2021,1,India,8/8/2021,1002345,www.gov.in,8/1/2021,M4,6,407,20,7,67,7,579
Email,8/31/2021,1,India,8/15/2021,1002345,www.gov.in,8/1/2021,M4,14,403,33,15,81,7,580
Email,8/31/2021,1,India,8/29/2021,1002345,www.gov.in,8/1/2021,M4,9,417,34,15,49,8,574
Email,8/31/2021,1,India,8/28/2021,1002345,www.gov.in,8/1/2021,M4,14,407,24,9,107,8,558
Email,8/31/2021,1,India,8/18/2021,1002345,www.gov.in,8/1/2021,M4,6,401,28,12,103,9,573
Email,8/31/2021,1,India,8/1/2021,1002345,www.gov.in,8/1/2021,M4,9,403,30,8,78,9,578
Email,8/31/2021,1,India,8/4/2021,1002345,www.gov.in,8/1/2021,M4,13,426,36,6,100,9,579
Email,8/31/2021,1,India,8/3/2021,1002345,www.gov.in,8/1/2021,M4,15,418,20,14,58,9,558
Email,8/31/2021,1,India,8/30/2021,1002345,www.gov.in,8/1/2021,M4,15,408,26,18,77,10,550
Email,8/31/2021,1,India,8/5/2021,1002345,www.gov.in,8/1/2021,M4,9,420,20,10,85,11,577
Email,8/31/2021,1,India,8/6/2021,1002345,www.gov.in,8/1/2021,M4,13,409,28,1,82,11,578
Email,8/31/2021,1,India,8/6/2021,1002345,www.gov.in,8/1/2021,M4,9,427,33,10,119,12,569
Email,8/31/2021,1,India,8/11/2021,1002345,www.gov.in,8/1/2021,M4,10,422,29,6,45,12,575
Email,8/31/2021,1,India,8/2/2021,1002345,www.gov.in,8/1/2021,M4,6,405,26,1,89,13,555
Email,8/31/2021,1,India,8/20/2021,1002345,www.gov.in,8/1/2021,M4,12,429,36,3,50,13,556
Email,8/31/2021,1,India,8/6/2021,1002345,www.gov.in,8/1/2021,M4,8,409,20,14,68,14,566
Email,8/31/2021,1,India,8/2/2021,1002345,www.gov.in,8/1/2021,M4,8,420,26,13,51,15,563
Email,8/31/2021,1,India,8/20/2021,1002345,www.gov.in,8/1/2021,M4,9,405,27,9,119,15,574
Email,8/31/2021,1,India,8/26/2021,1002345,www.gov.in,8/1/2021,M4,14,429,40,8,109,15,556
Email,9/30/2021,1,India,9/16/2021,1002345,www.gov.in,9/1/2021,M3,4,428,37,7,118,1,570
Email,9/30/2021,1,India,9/29/2021,1002345,www.gov.in,9/1/2021,M3,5,413,40,16,64,1,553
Email,9/30/2021,1,India,9/15/2021,1002345,www.gov.in,9/1/2021,M3,11,406,25,5,40,1,555
Email,9/30/2021,1,India,9/9/2021,1002345,www.gov.in,9/1/2021,M3,6,410,28,11,31,2,574
Email,9/30/2021,1,India,9/24/2021,1002345,www.gov.in,9/1/2021,M3,10,428,40,1,97,2,568
Email,9/30/2021,1,India,9/9/2021,1002345,www.gov.in,9/1/2021,M3,10,406,29,12,30,2,563
Email,9/30/2021,1,India,9/15/2021,1002345,www.gov.in,9/1/2021,M3,9,411,39,13,83,3,580
Email,9/30/2021,1,India,9/8/2021,1002345,www.gov.in,9/1/2021,M3,10,420,36,4,93,3,561
Email,9/30/2021,1,India,9/20/2021,1002345,www.gov.in,9/1/2021,M3,3,417,28,13,98,5,550
Email,9/30/2021,1,India,9/10/2021,1002345,www.gov.in,9/1/2021,M3,12,425,32,4,120,5,577
Email,9/30/2021,1,India,9/5/2021,1002345,www.gov.in,9/1/2021,M3,16,411,35,7,54,5,577
Email,9/30/2021,1,India,9/10/2021,1002345,www.gov.in,9/1/2021,M3,1,410,32,3,74,6,561
Email,9/30/2021,1,India,9/5/2021,1002345,www.gov.in,9/1/2021,M3,10,419,27,9,75,6,556
Email,9/30/2021,1,India,9/19/2021,1002345,www.gov.in,9/1/2021,M3,15,429,28,11,37,6,564
Email,9/30/2021,1,India,9/13/2021,1002345,www.gov.in,9/1/2021,M3,5,411,37,12,73,7,554
Email,9/30/2021,1,India,9/6/2021,1002345,www.gov.in,9/1/2021,M3,14,426,34,16,68,7,563
Email,9/30/2021,1,India,9/4/2021,1002345,www.gov.in,9/1/2021,M3,15,415,29,12,85,7,578
Email,9/30/2021,1,India,9/12/2021,1002345,www.gov.in,9/1/2021,M3,15,415,23,14,118,7,551
Email,9/30/2021,1,India,9/27/2021,1002345,www.gov.in,9/1/2021,M3,8,404,25,4,95,8,578
Email,9/30/2021,1,India,9/17/2021,1002345,www.gov.in,9/1/2021,M3,11,427,24,6,73,9,565
Email,9/30/2021,1,India,9/2/2021,1002345,www.gov.in,9/1/2021,M3,14,412,39,15,111,9,559
Email,9/30/2021,1,India,9/5/2021,1002345,www.gov.in,9/1/2021,M3,4,407,24,2,60,10,559
Email,9/30/2021,1,India,9/23/2021,1002345,www.gov.in,9/1/2021,M3,7,418,39,8,58,10,561
Email,9/30/2021,1,India,9/1/2021,1002345,www.gov.in,9/1/2021,M3,8,416,25,12,56,10,575
Email,9/30/2021,1,India,9/29/2021,1002345,www.gov.in,9/1/2021,M3,12,400,21,16,74,10,553
Email,9/30/2021,1,India,9/5/2021,1002345,www.gov.in,9/1/2021,M3,2,410,34,9,39,11,552
Email,9/30/2021,1,India,9/13/2021,1002345,www.gov.in,9/1/2021,M3,3,412,21,11,61,11,557
Email,9/30/2021,1,India,9/2/2021,1002345,www.gov.in,9/1/2021,M3,9,426,29,5,37,11,577
Email,9/30/2021,1,India,9/28/2021,1002345,www.gov.in,9/1/2021,M3,11,423,31,6,116,11,564
Email,9/30/2021,1,India,9/20/2021,1002345,www.gov.in,9/1/2021,M3,7,412,36,16,100,13,559
Email,9/30/2021,1,India,9/8/2021,1002345,www.gov.in,9/1/2021,M3,1,410,22,10,37,14,571
Email,9/30/2021,1,India,9/3/2021,1002345,www.gov.in,9/1/2021,M3,3,404,32,9,92,14,562
Email,9/30/2021,1,India,9/25/2021,1002345,www.gov.in,9/1/2021,M3,7,417,22,5,98,14,563
Email,9/30/2021,1,India,9/25/2021,1002345,www.gov.in,9/1/2021,M3,15,427,22,5,76,14,552
Email,9/30/2021,1,India,9/13/2021,1002345,www.gov.in,9/1/2021,M3,10,428,27,5,64,15,552
Email,9/30/2021,1,India,9/23/2021,1002345,www.gov.in,9/1/2021,M3,11,423,35,11,48,15,568
Email,9/30/2021,1,India,9/28/2021,1002345,www.gov.in,9/1/2021,M3,15,425,32,13,83,15,562
Email,10/31/2021,1,India,10/8/2021,1002345,www.gov.in,10/1/2021,M2,5,427,27,15,47,1,553
Email,10/31/2021,1,India,10/23/2021,1002345,www.gov.in,10/1/2021,M2,11,425,25,18,40,1,550
Email,10/31/2021,1,India,10/1/2021,1002345,www.gov.in,10/1/2021,M2,10,400,24,6,94,2,552
Email,10/31/2021,1,India,10/21/2021,1002345,www.gov.in,10/1/2021,M2,16,403,36,6,32,2,554
Email,10/31/2021,1,India,10/21/2021,1002345,www.gov.in,10/1/2021,M2,3,427,27,15,41,3,553
Email,10/31/2021,1,India,10/14/2021,1002345,www.gov.in,10/1/2021,M2,8,413,21,6,56,3,572
Email,10/31/2021,1,India,10/10/2021,1002345,www.gov.in,10/1/2021,M2,8,423,32,16,52,3,580
Email,10/31/2021,1,India,10/3/2021,1002345,www.gov.in,10/1/2021,M2,7,402,28,4,64,4,562
Email,10/31/2021,1,India,10/12/2021,1002345,www.gov.in,10/1/2021,M2,12,423,39,8,109,4,580
Email,10/31/2021,1,India,10/10/2021,1002345,www.gov.in,10/1/2021,M2,16,418,21,9,59,4,561
Email,10/31/2021,1,India,10/8/2021,1002345,www.gov.in,10/1/2021,M2,1,427,30,7,57,5,552
Email,10/31/2021,1,India,10/5/2021,1002345,www.gov.in,10/1/2021,M2,10,427,27,12,87,5,579
Email,10/31/2021,1,India,10/29/2021,1002345,www.gov.in,10/1/2021,M2,12,406,32,7,73,5,565
Email,10/31/2021,1,India,10/20/2021,1002345,www.gov.in,10/1/2021,M2,3,400,21,3,111,6,559
Email,10/31/2021,1,India,10/1/2021,1002345,www.gov.in,10/1/2021,M2,4,422,21,18,104,6,567
Email,10/31/2021,1,India,10/22/2021,1002345,www.gov.in,10/1/2021,M2,5,407,30,18,117,7,576
Email,10/31/2021,1,India,10/20/2021,1002345,www.gov.in,10/1/2021,M2,9,413,20,9,110,7,555
Email,10/31/2021,1,India,10/1/2021,1002345,www.gov.in,10/1/2021,M2,14,413,36,1,90,7,578
Email,10/31/2021,1,India,10/5/2021,1002345,www.gov.in,10/1/2021,M2,4,425,20,11,83,8,550
Email,10/31/2021,1,India,10/26/2021,1002345,www.gov.in,10/1/2021,M2,9,411,37,8,72,8,554
Email,10/31/2021,1,India,10/29/2021,1002345,www.gov.in,10/1/2021,M2,2,413,39,13,85,10,568
Email,10/31/2021,1,India,10/8/2021,1002345,www.gov.in,10/1/2021,M2,3,426,38,14,117,10,571
Email,10/31/2021,1,India,10/29/2021,1002345,www.gov.in,10/1/2021,M2,8,411,20,8,69,10,562
Email,10/31/2021,1,India,10/26/2021,1002345,www.gov.in,10/1/2021,M2,8,413,25,9,99,10,576
Email,10/31/2021,1,India,10/19/2021,1002345,www.gov.in,10/1/2021,M2,13,401,40,14,90,10,576
Email,10/31/2021,1,India,10/7/2021,1002345,www.gov.in,10/1/2021,M2,6,413,27,1,49,11,573
Email,10/31/2021,1,India,10/16/2021,1002345,www.gov.in,10/1/2021,M2,13,426,21,8,105,11,553
Email,10/31/2021,1,India,10/11/2021,1002345,www.gov.in,10/1/2021,M2,7,422,27,6,106,12,561
Email,10/31/2021,1,India,10/7/2021,1002345,www.gov.in,10/1/2021,M2,12,421,32,2,58,12,557
Email,10/31/2021,1,India,10/18/2021,1002345,www.gov.in,10/1/2021,M2,1,422,20,11,87,13,575
Email,10/31/2021,1,India,10/2/2021,1002345,www.gov.in,10/1/2021,M2,3,417,34,2,42,13,575
Email,10/31/2021,1,India,10/15/2021,1002345,www.gov.in,10/1/2021,M2,3,418,24,14,34,13,568
Email,10/31/2021,1,India,10/13/2021,1002345,www.gov.in,10/1/2021,M2,5,409,29,9,113,13,552
Email,10/31/2021,1,India,10/21/2021,1002345,www.gov.in,10/1/2021,M2,10,421,32,15,31,13,552
Email,10/31/2021,1,India,10/26/2021,1002345,www.gov.in,10/1/2021,M2,6,404,26,6,43,14,580
Email,10/31/2021,1,India,10/27/2021,1002345,www.gov.in,10/1/2021,M2,8,410,38,14,88,14,578
Email,10/31/2021,1,India,10/4/2021,1002345,www.gov.in,10/1/2021,M2,1,425,27,4,92,15,556
Email,10/31/2021,1,India,10/29/2021,1002345,www.gov.in,10/1/2021,M2,6,401,37,8,89,15,573
Email,10/31/2021,1,India,10/27/2021,1002345,www.gov.in,10/1/2021,M2,13,404,32,18,91,15,551
Email,10/31/2021,1,India,10/15/2021,1002345,www.gov.in,10/1/2021,M2,16,411,24,8,32,15,577
Email,11/30/2021,1,India,11/24/2021,1002345,www.gov.in,11/1/2021,M1,2,423,34,10,30,4,564
Email,11/30/2021,1,India,11/19/2021,1002345,www.gov.in,11/1/2021,M1,6,412,40,11,59,4,550
Email,11/30/2021,1,India,11/3/2021,1002345,www.gov.in,11/1/2021,M1,16,425,30,4,73,6,564
Email,11/30/2021,1,India,11/24/2021,1002345,www.gov.in,11/1/2021,M1,2,403,38,4,49,7,577
Email,11/30/2021,1,India,11/13/2021,1002345,www.gov.in,11/1/2021,M1,4,422,34,8,120,7,572
Email,11/30/2021,1,India,11/11/2021,1002345,www.gov.in,11/1/2021,M1,5,419,38,1,59,7,555
Email,11/30/2021,1,India,11/8/2021,1002345,www.gov.in,11/1/2021,M1,8,416,33,13,56,7,559
Email,11/30/2021,1,India,11/7/2021,1002345,www.gov.in,11/1/2021,M1,15,407,23,2,99,7,576
Email,11/30/2021,1,India,11/15/2021,1002345,www.gov.in,11/1/2021,M1,10,403,31,9,69,8,574
Email,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,16,424,31,15,98,8,565
Email,11/30/2021,1,India,11/27/2021,1002345,www.gov.in,11/1/2021,M1,4,430,31,4,66,10,579
Email,11/30/2021,1,India,11/22/2021,1002345,www.gov.in,11/1/2021,M1,3,415,31,3,54,11,558
Email,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,1,400,39,9,95,15,555
Email,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,3,408,36,8,106,15,564
Email,11/30/2021,1,India,11/22/2021,1002345,www.gov.in,11/1/2021,M1,12,421,21,1,113,15,580
Email,12/20/2021,1,India,9/16/2021,1002345,www.gov.in,9/10/2020,LTD,1,430,22,6,39,1,578
Email,12/20/2021,1,India,1/16/2021,1002345,www.gov.in,9/10/2020,LTD,1,413,37,16,90,1,560
Email,12/20/2021,1,India,12/20/2020,1002345,www.gov.in,9/10/2020,LTD,2,428,35,7,83,1,578
Email,12/20/2021,1,India,4/23/2021,1002345,www.gov.in,9/10/2020,LTD,3,419,28,7,50,1,560
Email,12/20/2021,1,India,4/21/2021,1002345,www.gov.in,9/10/2020,LTD,3,400,28,12,45,1,575
Email,12/20/2021,1,India,9/23/2021,1002345,www.gov.in,9/10/2020,LTD,3,416,28,18,52,1,550
Email,12/20/2021,1,India,8/30/2021,1002345,www.gov.in,9/10/2020,LTD,4,420,34,16,106,1,573
Email,12/20/2021,1,India,3/9/2021,1002345,www.gov.in,9/10/2020,LTD,5,400,37,6,67,1,555
Email,12/20/2021,1,India,12/29/2020,1002345,www.gov.in,9/10/2020,LTD,6,408,24,8,94,1,550
Email,12/20/2021,1,India,1/5/2021,1002345,www.gov.in,9/10/2020,LTD,6,418,28,14,67,1,554
Email,12/20/2021,1,India,10/27/2020,1002345,www.gov.in,9/10/2020,LTD,7,428,22,2,63,1,551
Email,12/20/2021,1,India,6/5/2021,1002345,www.gov.in,9/10/2020,LTD,8,427,20,1,105,1,552
Email,12/20/2021,1,India,10/19/2020,1002345,www.gov.in,9/10/2020,LTD,8,422,25,10,109,1,557
Email,12/20/2021,1,India,10/19/2020,1002345,www.gov.in,9/10/2020,LTD,8,405,25,15,106,1,557
Email,12/20/2021,1,India,5/22/2021,1002345,www.gov.in,9/10/2020,LTD,9,415,30,1,49,1,564
Email,12/20/2021,1,India,11/6/2020,1002345,www.gov.in,9/10/2020,LTD,9,424,32,3,38,1,561
Email,12/20/2021,1,India,6/6/2021,1002345,www.gov.in,9/10/2020,LTD,10,401,22,4,45,1,579
Email,12/20/2021,1,India,10/18/2020,1002345,www.gov.in,9/10/2020,LTD,10,423,22,16,114,1,553
Email,12/20/2021,1,India,10/29/2021,1002345,www.gov.in,9/10/2020,LTD,10,428,39,18,83,1,578
Email,12/20/2021,1,India,9/3/2021,1002345,www.gov.in,9/10/2020,LTD,11,404,35,7,87,1,556
Email,12/20/2021,1,India,2/18/2021,1002345,www.gov.in,9/10/2020,LTD,11,418,21,15,43,1,550
Email,12/20/2021,1,India,10/21/2021,1002345,www.gov.in,9/10/2020,LTD,11,421,29,18,95,1,553
Email,12/20/2021,1,India,2/23/2021,1002345,www.gov.in,9/10/2020,LTD,12,411,20,3,72,1,580
Email,12/20/2021,1,India,11/3/2021,1002345,www.gov.in,9/10/2020,LTD,12,428,33,14,54,1,565
Email,12/20/2021,1,India,4/9/2021,1002345,www.gov.in,9/10/2020,LTD,12,430,40,17,74,1,551
Email,12/20/2021,1,India,9/29/2021,1002345,www.gov.in,9/10/2020,LTD,13,411,26,3,117,1,568
Email,12/20/2021,1,India,11/29/2020,1002345,www.gov.in,9/10/2020,LTD,13,428,28,6,64,1,579
Email,12/20/2021,1,India,4/12/2021,1002345,www.gov.in,9/10/2020,LTD,13,409,32,13,77,1,570
Email,12/20/2021,1,India,11/24/2021,1002345,www.gov.in,9/10/2020,LTD,14,400,36,4,93,1,562
Email,12/20/2021,1,India,10/5/2020,1002345,www.gov.in,9/10/2020,LTD,15,408,32,7,110,1,559
Email,12/20/2021,1,India,12/24/2020,1002345,www.gov.in,9/10/2020,LTD,15,400,37,7,74,1,561
Email,12/20/2021,1,India,6/18/2021,1002345,www.gov.in,9/10/2020,LTD,15,401,22,9,70,1,551
Email,12/20/2021,1,India,4/11/2021,1002345,www.gov.in,9/10/2020,LTD,15,406,20,18,69,1,562
Email,12/20/2021,1,India,9/13/2021,1002345,www.gov.in,9/10/2020,LTD,16,421,20,10,96,1,579
Email,12/20/2021,1,India,1/15/2021,1002345,www.gov.in,9/10/2020,LTD,16,421,27,15,118,1,563
Email,12/20/2021,1,India,10/29/2021,1002345,www.gov.in,9/10/2020,LTD,1,403,23,11,50,2,578
Email,12/20/2021,1,India,12/28/2020,1002345,www.gov.in,9/10/2020,LTD,2,410,32,7,60,2,559
Email,12/20/2021,1,India,7/7/2021,1002345,www.gov.in,9/10/2020,LTD,3,419,31,3,60,2,554
Email,12/20/2021,1,India,9/20/2020,1002345,www.gov.in,9/10/2020,LTD,3,405,28,5,118,2,560
Email,12/20/2021,1,India,12/4/2021,1002345,www.gov.in,9/10/2020,LTD,5,407,40,11,119,2,558
Email,12/20/2021,1,India,6/12/2021,1002345,www.gov.in,9/10/2020,LTD,5,417,23,13,57,2,578
Email,12/20/2021,1,India,11/30/2020,1002345,www.gov.in,9/10/2020,LTD,5,402,37,14,87,2,555
Email,12/20/2021,1,India,6/9/2021,1002345,www.gov.in,9/10/2020,LTD,7,410,32,6,33,2,561
Email,12/20/2021,1,India,9/20/2020,1002345,www.gov.in,9/10/2020,LTD,7,405,33,11,112,2,556
Email,12/20/2021,1,India,2/16/2021,1002345,www.gov.in,9/10/2020,LTD,7,406,21,13,57,2,555
Email,12/20/2021,1,India,5/17/2021,1002345,www.gov.in,9/10/2020,LTD,9,423,20,3,77,2,575
Email,12/20/2021,1,India,10/7/2021,1002345,www.gov.in,9/10/2020,LTD,11,422,28,11,110,2,573
Email,12/20/2021,1,India,5/7/2021,1002345,www.gov.in,9/10/2020,LTD,11,408,32,14,39,2,562
Email,12/20/2021,1,India,9/26/2020,1002345,www.gov.in,9/10/2020,LTD,11,422,38,14,30,2,580
Email,12/20/2021,1,India,9/20/2021,1002345,www.gov.in,9/10/2020,LTD,12,421,29,6,100,2,574
Email,12/20/2021,1,India,5/15/2021,1002345,www.gov.in,9/10/2020,LTD,12,402,22,8,85,2,552
Email,12/20/2021,1,India,9/9/2021,1002345,www.gov.in,9/10/2020,LTD,12,406,23,8,89,2,569
Email,12/20/2021,1,India,8/28/2021,1002345,www.gov.in,9/10/2020,LTD,12,417,28,10,115,2,566
Email,12/20/2021,1,India,11/19/2020,1002345,www.gov.in,9/10/2020,LTD,13,426,24,7,101,2,580
Email,12/20/2021,1,India,10/8/2021,1002345,www.gov.in,9/10/2020,LTD,13,400,22,12,99,2,579
Email,12/20/2021,1,India,9/16/2020,1002345,www.gov.in,9/10/2020,LTD,13,423,33,13,112,2,551
Email,12/20/2021,1,India,12/30/2020,1002345,www.gov.in,9/10/2020,LTD,14,430,28,1,88,2,576
Email,12/20/2021,1,India,6/19/2021,1002345,www.gov.in,9/10/2020,LTD,14,418,25,18,106,2,553
